ID,Código,Descrição,Unidade,NCM,Origem,Preço,Valor IPI fixo,Observações,Situação,Estoque,Preço de custo,Cód. no fornecedor,Fornecedor,Localização,Estoque máximo,Estoque mínimo,Peso líquido (Kg),Peso bruto (Kg),GTIN/EAN,GTIN/EAN da Embalagem,Largura do produto,Altura do Produto,Profundidade do produto,Data Validade,Descrição do Produto no Fornecedor,Descrição Complementar,Itens p/ caixa,Produto Variação,Tipo Produção,Classe de enquadramento do IPI,Código na Lista de Serviços,Tipo do item,Grupo de Tags/Tags,Tributos,Código Pai,Código Integração,Grupo de produtos,Marca,CEST,Volumes,Descrição Curta,Cross-Docking,URL Imagens Externas,Link Externo,Meses Garantia no Fornecedor,Clonar dados do pai,Condição do Produto,Frete Grátis,Número FCI,Vídeo,Departamento,Unidade de Medida,Preço de Compra,Valor base ICMS ST para retenção,Valor ICMS ST para retenção,Valor ICMS próprio do substituto,Categoria do produto,Informações Adicionais
14765696137,1410,Cubo de Plástico para Freezer,UN,3924.10.00,0,999,0,,Ativo,"0,00",349,"	MG1567",MGV Importadora e Comercial LTDA -EPP,,0,0,0,0,,,0,0,0,,Cubo de Plástico para Freezer,,0,,Própria,,,,,0,"	",0,,,28.061.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,369,0,0,0,,
8319211609,1411,Chave Phillips 1/8 4``- Tramontina,UN,8205.40.00,0,699,0,,Ativo,"2,00",334,"	446360",FERRAGENS NEGRAO COM LTDA - MG,,0,100,0,0,,,0,0,0,,"CHAVE PHILLIPS CB AM 1/8X4"" - TRAMONTINA",,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,08.010.00,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Metros,334,0,0,0,Organização e Arrumação (Tray),
8315186073,1412,Balde Plastico 8 Litros,UN,3924.90.00,0,1099,0,,Ativo,"3,00",499,"	3606",Mendonça Vassouras Ltda,,0,100,0,0,7.89838E+12,7.89891E+12,0,0,0,,BALDE PARA CONCRETO,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,28.061.00,0,,0,"	https://a-static.mlcdn.com.br/618x463/balde-de-plastico-para-concreto-12-litros-nove54/rodofercomercial/3315400120/6095eb6549c09148ede1174eab657b23.jpg",,0,NÃO,NOVO,NÃO,,,,Metros,499,0,0,0,Utilidades Domésticas (Tray),
8319158194,1414,Joelho Sold 90X32mm,UN,3917.40.90,0,180,0,,Ativo,"0,00",92,"	4243",,,0,100,0,0,,,0,0,0,,4243,,0,Produto,Própria,,,,,0,"	",0,,,,0,,,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,92,0,0,0,Hidráulica (Tray),
8315654736,1415,"Nivel ""14""  35CM Wester",UN,9031.80.99,0,3990,0,,Ativo,"1,00",1800,"	1415",TRENAS E CIA COMERCIO FERRAMENTAS LTDA,,0,100,0,0,,,0,0,0,,NIVEL 35CM 3 BOLHAS ,,0,,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,1800,0,0,0,Ferramentas,
13680254001,1416,Prumo aço macico,UN,9031.80.99,0,4590,0,,Ativo,"0,00",2111,"	8582",Cofer Atacadista,,0,0,0,0,,,0,0,0,,PRUMO AÇO MACICO 0500GR-UN,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,2111,0,0,0,,
8315186075,1418,Formicida Doceira Straik Gel,UN,38089119,0,1590,0,,Ativo,"3,00",705,"	12158",TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S/A,,0,100,0,0,,,0,0,0,,12158,,0,,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,705,0,0,0,Utilidades Domésticas (Tray),
8319516819,1419,Filtro de Linha 5 Tomadas 6 Metros,UN,85359090,0,7990,0,,Ativo,"4,00",3878,"	7203",FORCE LINE IND. COM. COMP. ELETRON. LTDA,,0,200,0,0,7.89902E+12,7.89902E+12,0,0,0,,PROTETOR/ADAP 5 TOM 6M BIV PLAST PT,,0,Produto,Própria,,,,,0,"	",0,,,12.003.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,4479,0,0,0,Eletroeletrônicos (Tray),
8319516820,1420,Cabide Infantil,UN,39249000,0,990,0,,Ativo,"10,00",455,"	4786",GYN ATACADO EIRELI,,0,500,0,0,,,0,0,0,,CJ CABIDE INF C/3 ZK BRANCO,,0,,Própria,,,,,0,"	",0,,,28.061.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,455,0,0,0,Eletroeletrônicos (Tray),
8332658057,1421,Balde Peq. N.8 COLOR,UN,39249000,0,899,0,,Ativo,"0,00",345,"	10069",PRATIC PLASTICOS INDUSTRIA E COMERCIO LTDA,,0,0,0,0,7.89891E+12,7.89891E+12,0,0,0,,BALDE PEQ. N.8 COLOR,,0,,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,200,0,0,0,,
8319247212,1422,Prateleira 50X25 Branca,UN,94036000,0,4990,0,,Ativo,"4,00",2392,"	9610",BEMFIXA INDUSTRIAL LTDA,,0,200,0,0,7.89669E+12,7.89669E+12,0,0,0,,PRAT.50X25  BCA. BP,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,1357,0,0,0,"Prateleiras, Trilhos e Suportes (Tray)",
8315558724,1423,Bucha 5mm Nylon com Anel,UN,7326.90.90,0,15,0,,Ativo,"867,00",5,"	3085",BEMFIXA INDUSTRIAL LTDA,,0,10000,0,0,,,0,0,0,,3085,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,3,0,0,0,Ferragens (Tray),
8314741331,1424,Ponteira Externa Plástica Preta 3'',UN,3926.30.00,0,250,0,,Ativo,"1,00",105,"	014.010.000",COMPLETA COMERCIO DE FERRAGENS E UTILIDADES EIRELI,,0,100,0,0,7.89996E+12,7.89996E+12,0,0,0,,PONT EXT PLAST 3 PR,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,01.005.00,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Metros,10300,0,0,0,Acessórios para Móveis (Tray)>>Ponteiras,
8319211610,1426,Suporte Micro-ondas Ou Forno Elétrico - Sbr3.8,UN,73269090,0,7990,0,,Ativo,"1,00",3861,"	SBR3.8",Brasforma Industria e Comercio Ltda,,0,200,,150,7.89669E+12,7.89669E+12,1400,2700,500,,SUPORTE BRANCO PARA FORNO MICROONDAS,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,10.062.00,0,"<p class=""MsoNormal"" style=""tab-stops: 167.25pt;""><span style=""font-size: 12.0pt; line-height: 107%; font-family: 'Arial',sans-serif; mso-fareast-font-family: 'Times New Roman'; color: black; mso-themecolor: text1; mso-fareast-language: PT-BR;"">Seu aparelho doméstico no lugar e altura ideais! Esse suporte para micro-ondas ou forno elétrico, é feito em aço carbono que garante total segurança. A carga máxima é de 30 quilos.</span></p>
<p class=""MsoNormal"" style=""tab-stops: 167.25pt;""> </p>
<p class=""MsoNormal"" style=""text-align: justify; tab-stops: 167.25pt;""><span style=""font-size: 12.0pt; line-height: 107%; font-family: 'Arial',sans-serif; mso-fareast-font-family: 'Times New Roman'; color: black; mso-themecolor: text1; mso-fareast-language: PT-BR;"">Suporte ideal para organizar sua cozinha, seu micro-ondas ou forno no lugar certo.</span></p>
<p class=""MsoNormal"" style=""text-align: justify; tab-stops: 167.25pt;""> </p>
<p class=""MsoNormal"" style=""tab-stops: 167.25pt;""><span style=""font-size: 12.0pt; line-height: 107%; font-family: 'Arial',sans-serif; mso-fareast-font-family: 'Times New Roman'; color: black; mso-themecolor: text1; mso-fareast-language: PT-BR;"">Características técnicas:</span></p>
<p style=""background: white;""><span style=""font-family: 'Arial',sans-serif; color: black; mso-themecolor: text1;"">Capacidade de peso: 30 kg</span></p>
<p style=""background: white;""><span style=""font-family: 'Arial',sans-serif; color: black; mso-themecolor: text1;"">Material: Aço carbono</span></p>
<p style=""background: white;""><span style=""font-family: 'Arial',sans-serif; color: black; mso-themecolor: text1;"">Ajuste de profundidade 29,5 -42cm (Mín x Máx) </span></p>",0,"	https://brasforma.com.br/wp-content/uploads/sites/3/2016/01/3.8-1.jpg",,0,NÃO,NOVO,NÃO,,,,Centímetro,4325,0,0,0,Utilidades Domésticas (Tray),
8332658093,1427,Placa Sinalização Plástica Proibido Entrada Com Capacete,UN,8310.00.00,0,699,0,,Ativo,"9,00",230,"	",Montatudo Serviços de Móveis Ltda,,0,0,0,0,,,0,0,0,,,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,230,0,0,0,,
8332658097,1428,Placa Sinalização Plastica 15X20 Sorria Vc Esta Sendo Filmado,UN,8310.00.00,0,699,0,,Ativo,"0,00",300,"	",Montatudo Serviços de Móveis Ltda,,0,0,0,0,,,0,0,0,,,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,300,0,0,0,,
8332658103,1429,"Garrafa Térmica Inox Slim 1,8L - Invicta",UN,3924.10.00,0,14990,0,,Ativo,"0,00",7963,"	906948",FERRAGENS NEGRAO COM LTDA - MG,,0,0,110,110,7.89169E+12,7.89169E+12,1500,3800,1200,,GARRAFA TERMICA INOX SLIM 1:8L - INVICTA,,100,Produto,Terceiros,,,,,0,"	",0,,,,1,"<h3 style=""box-sizing: border-box; margin: 0px 0px 24px; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 24px; color: #24262d; line-height: 37px;"">Informações adicionais</h3>
<h4 style=""box-sizing: border-box; margin: 0px 0px 0.5em; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; color: rgba(0, 0, 0, 0.85); font-weight: 500; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-weight: bolder;"">GARRAFA TÉRMICA INVICTA AIR POST SLIM 1,8L BOMBA DE PRESSÃO INOX </span></h4>
<div class=""desc desc-complete"" style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 14px; max-height: none; overflow: visible; overflow-wrap: break-word; color: rgba(0, 0, 0, 0.85); font-weight: 400;"">
<p style=""box-sizing: border-box; margin-bottom: 20px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 15px; line-height: 24px; color: #646981; text-align: justify;"">Deixe sua bebida na temperatura desejada por mais tempo com a Garrafa térmica Invicta. Ela mantem o café aquecido até 9 horas.<span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;""> Confira mais detalhes:</span></p>
</div>
<h5 style=""box-sizing: border-box; margin: 0px 0px 0.5em; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; color: rgba(0, 0, 0, 0.85); font-weight: 500; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-weight: bolder;"">Design </span></h5>
<div class=""desc desc-complete"" style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 14px; max-height: none; overflow: visible; overflow-wrap: break-word; color: rgba(0, 0, 0, 0.85); font-weight: 400;"">
<p style=""box-sizing: border-box; margin-bottom: 20px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 15px; line-height: 24px; color: #646981; text-align: justify;"">Seu design moderno, é ideal para uso domestico ou em ambientes como escritórios, empresas, recepções entre outros.</p>
</div>
<h5 style=""box-sizing: border-box; margin: 0px 0px 0.5em; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; color: rgba(0, 0, 0, 0.85); font-weight: 500; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-weight: bolder;"">Uma estrutura de qualidade</span></h5>
<div class=""desc desc-complete"" style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 14px; max-height: none; overflow: visible; overflow-wrap: break-word; color: rgba(0, 0, 0, 0.85); font-weight: 400;"">
<p style=""box-sizing: border-box; margin-bottom: 20px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 15px; line-height: 24px; color: #646981; text-align: justify;"">Com o acabamento externo em aço inoxidável e a sua ampola em vidro, seu acionamento  por pressão é perfeito para uso constante.</p>
</div>
<h4 style=""box-sizing: border-box; margin: 0px 0px 0.5em; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; color: rgba(0, 0, 0, 0.85); font-weight: 500; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 13px; word-break: break-word; white-space: pre-line !important;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;"">Sobre a marca: qualidade Invicta </span></span></h4>
<h4 style=""box-sizing: border-box; margin: 0px 0px 0.5em; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; color: rgba(0, 0, 0, 0.85); font-weight: 500; text-align: justify;""> </h4>
<div class=""desc desc-complete"" style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 14px; max-height: none; overflow: visible; overflow-wrap: break-word; color: rgba(0, 0, 0, 0.85); font-weight: 400;"">
<p style=""box-sizing: border-box; margin-bottom: 20px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 15px; line-height: 24px; color: #646981; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 13px; word-break: break-word;"">Funda por João Fernando Sobral em 1952, a Invicta possui uma ampla linha de produtos, tornando sinônimo de preservação dos melhores sabores e aromas na temperatura ideal. Sempre buscando independência a invicta é a única empresa brasileira que produz no país 100% das ampolas de vidro para a sua linha de garrafa térmica.  A Invicta faz parte do grupo Newell Brands com um forte foco no consumidor, investindo em inovação<span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;"">.  </span></span></p>
</div>
<h4 style=""box-sizing: border-box; margin: 0px 0px 0.5em; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; color: rgba(0, 0, 0, 0.85); font-weight: 500; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 13px; word-break: break-word; white-space: pre-line !important;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;"">Detalhes sobre a compra:  </span></span></h4>
<div class=""desc desc-complete"" style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 14px; max-height: none; overflow: visible; overflow-wrap: break-word; color: rgba(0, 0, 0, 0.85); font-weight: 400;"">
<ul style=""box-sizing: border-box; margin: 0px 0px 1em; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px;"">
<li style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 13px; word-break: break-word;"">Fique de olho: siga sempre as <span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;"">orientações do fabricante</span> e utilize seu produto de acordo com o manual. A empresa não se responsabiliza pelo mau uso do produto, o que pode causar perda da garantia.  </span></li>
<li style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 13px; word-break: break-word;"">Não nos encarregamos, no ato da entrega, por <span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;"">montagens e desmontagens, </span>subir escadas/elevadores ou transporte por guincho para apartamentos. Eventuais despesas são de responsabilidade do cliente.  </span></li>
<li style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; text-align: justify;""><span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 13px; word-break: break-word;"">O valor divulgado é unitário e a imagem é meramente ilustrativa. Precisou trocar ou devolver? O<span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;""> prazo é</span> <span style=""box-sizing: border-box; margin: 0px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; font-weight: bolder;"">de 7 dias</span> a partir do recebimento do produto - Lei nº 8.078 – Sempre confira no ato da entrega. </span></li>
</ul>
</div>
<div class=""dados ficha-completa"" style=""box-sizing: border-box; margin: 0px; padding: 0px; font-family: Inter; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; font-size: 16px; max-height: none; overflow: hidden; color: rgba(0, 0, 0, 0.85);"">
<div class=""item"" style=""box-sizing: border-box; margin: 0px 0px 40px; padding: 0px; outline: none; list-style: none; border: none; -webkit-font-smoothing: antialiased; display: flex; -webkit-box-pack: justify; justify-content: space-between; -webkit-box-align: start; align-items: start;"">
<p> </p>
</div>
</div>",0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,7962,0,0,0,,
8332658110,1430,Placa Sinalização Plástica 15X20 Jogue Lixo No Lixo,UN,8310.00.00,0,899,0,,Ativo,"0,00",364,"	",Montatudo Serviços de Móveis Ltda,,0,0,0,0,,,0,0,0,,,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,364,0,0,0,,
8332658115,1431,Placa Sinalização Não Estacione,UN,8310.00.00,0,699,0,,Ativo,"1,00",230,"	",Montatudo Serviços de Móveis Ltda,,0,0,0,0,,,0,0,0,,,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,230,0,0,0,,
8332658122,1432,Placa Sinalização Plástica 20X30 Estacionamento Para Clientes,UN,8310.00.00,0,1999,0,,Ativo,"0,00",1055,"	",Montatudo Serviços de Móveis Ltda,,0,0,0,0,,,0,0,0,,,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,1055,0,0,0,,
8332658129,1433,Placa Sinalização Plástica Cuidado Cao Bravo,UN,8310.00.00,0,699,0,,Ativo,"5,00",230,"	",Montatudo Serviços de Móveis Ltda,,0,0,0,0,,,0,0,0,,,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,230,0,0,0,,
8332658135,1434,VASO REDONDO RATTAN N 40 VERDE 26 LTS,UN,39249000,0,2490,0,,Ativo,"2,00",1107,"	1136",PRATIC PLASTICOS INDUSTRIA E COMERCIO LTDA,,0,0,0,0,7.89858E+12,7.89858E+12,0,0,0,,VASO RED. RATTAN No 40 VERDE 26 LTS,,0,,Própria,,,,,0,"	",0,,,28.057.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,0,0,0,0,,
8315558727,1435,"Abraçadeira Nylon 3,5 X 140mm - Conjunto",UN,3926.90.90,0,1499,0,,Ativo,"0,00",826,"	6171",COMPLETA COMERCIO DE FERRAGENS E UTILIDADES EIRELI,,0,300,0,0,,,0,0,0,,6171,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,786,0,0,0,Ferragens (Tray),
8314860305,1436,Chuveirinho,UN,85169000,0,690,0,,Ativo,"3,00",310,"	7589205",LORENZETTI S.A. INDUSTRIAS BRASILEIRAS ELETROMETALURGICAS,,0,0,0,0,7.89645E+12,7.89645E+12,0,0,0,,083      CHUVEIRINHO           CX/0012,,0,Produto,Própria,,,,,0,"	",0,,,12.002.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,169,0,0,0,Banheiro,
8319211611,1437,Alfinete Memo Transparente,UN,7317.00.10,0,499,0,,Ativo,"0,00",253,"	1756",BEMFIXA INDUSTRIAL LTDA,,0,300,0,0,,,0,0,0,,1756,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,198,0,0,0,Organização e Arrumação (Tray),
8315558733,1438,Mola Porta Automática,UN,8302.60.00,0,15000,0,,Ativo,"0,00",7690,"	90314",TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S/A,,0,300,0,0,,,0,0,0,,90314,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,7690,0,0,0,Ferragens (Tray),
8315186077,1439,Rodo Aluminio Limpa Vidro,UN,3918.90.00,0,5999,0,,Ativo,"2,00",3199,"	2251",Mendonça Vassouras Ltda,,0,100,0,0,,,0,0,0,,2251,,0,,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,3199,0,0,0,Utilidades Domésticas (Tray),
8315654739,1440,Grampo para Grampeador 7/16 Por 8mm,UN,83052000,0,890,0,,Ativo,"3,00",410,"	2596",TRENAS E CIA COMERCIO FERRAMENTAS LTDA,,0,200,0,0,7.89853E+12,7.89853E+12,0,0,0,,"GRAMPO P/GRAMPEADOR 0,7X8MM C/1000",,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Metros,356,0,0,0,Ferramentas,
13685695263,1441,Controle Para Tv LG,UN,85437040,0,2490,0,,Ativo,"0,00",650,"	2244",Lider Distribuidora,,0,0,0,0,,,0,0,0,,CONTROLE LCD LG CR C 1230,,0,,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,650,0,0,0,,
8315558736,1442,Suporte de Mangueira Giratório - Reforçado,UN,7225.91.00,0,5990,0,,Ativo,"2,00",2940,"	FER263",VERTEX INDUSTRIA E COMÉRCIO DISTRIBUIÇÃO LTDA,,0,200,0,0,,,0,0,0,,Suporte p/ mangueira giratorio,,0,,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,2940,0,0,0,Ferragens (Tray),
8314741339,1443,Kit Berço Americano,UN,94039900,0,3490,0,,Ativo,"8,00",1616,"	006.259.001",COMPLETA COMERCIO DE FERRAGENS E UTILIDADES EIRELI,,0,500,0,0,7.89996E+12,7.89996E+12,0,0,0,,SISTEMA GRADE DE BERCO 20MM BR,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,28.061.00,0,,0,"	https://http2.mlstatic.com/D_NQ_NP_833731-MLB31861190354_082019-O.jpg",,0,NÃO,NOVO,NÃO,,,,Metros,1063,0,0,0,Acessórios para Móveis (Tray),
8314741346,1444,Pé para Cama Box 12cm Madeira Tabaco,UN,94039900,0,1290,0,,Ativo,"5,00",611,"	0003014900001",P&J IND. E COM. ATACADISTA,,0,100,20,60,7.89982E+12,7.89982E+12,300,1200,300,,PE BOX DELTA 120MM TAB MADEIRA,"<p><span style=""font-family: Arial; font-size: 18.6667px;"">Adquira agora o Pé para Cama Box 12cm Madeira Tabaco e adicione elegância e durabilidade ao seu ambiente!</span></p>",100,,Terceiros,,,,,0,"	",0,,Monta Tudo,28.061.00,1,"<div style=""font-family: Arial; font-size: 14pt;"">
<p>Pé para Cama Box 12cm Madeira Tabaco - Elegância e Durabilidade</p>
<p>--------------------------------------------</p>
<p><strong>Características do Produto:</strong></p>
<p> </p>
<p>Altura: 12cm</p>
<p>Material: Madeira</p>
<p>Cor: Tabaco</p>
<p>Rosca: 1/4""</p>
<p>--------------------------------------------</p>
<p><strong>Conteúdo da Embalagem:</strong></p>
<p> </p>
<p>1 x Pé para Cama Box 12cm Madeira Tabaco</p>
<p>--------------------------------------------</p>
<p><strong>Perguntas Frequentes:</strong></p>
<p> </p>
<p>1. A altura de 12cm é adequada para camas box?</p>
<p>R: Sim, a altura de 12cm é uma medida padrão que oferece elevação confortável à cama.</p>
<p> </p>
<p>2. O material de madeira proporciona durabilidade ao pé da cama?</p>
<p>R: Sim, a madeira tabaco é resistente, conferindo durabilidade e elegância ao móvel.</p>
<p> </p>
<p>3. A cor tabaco é fácil de combinar com diferentes estilos de quarto?</p>
<p>R: Sim, a cor tabaco é versátil e harmoniza bem com diversos estilos de decoração.</p>
<p> </p>
<p>4. Esse pé é compatível com outros móveis além de cama box?</p>
<p>R: Sim, o Pé para Cama Box 12cm Madeira Tabaco é versátil e pode ser utilizado em diferentes tipos de móveis.</p>
<p> </p>
<p>5. É fácil de instalar o pé na cama box?</p>
<p>R: Sim, a instalação é simples e o pé possui encaixe compatível com camas box.</p>
<p>--------------------------------------------</p>
<p>Adquira agora o Pé para Cama Box 12cm Madeira Tabaco e adicione elegância e durabilidade ao seu ambiente!</p>
</div>",0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,593,0,0,0,Acessórios para Móveis (Tray)>>Rodinhas,
8319516822,1445,Vedante de Porta 90Cm Impermeavel Inteligente,UN,63080000,0,2590,0,,Ativo,"1,00",1132,"	10568",GYN ATACADO EIRELI,,0,100,0,0,7.89665E+12,,0,0,0,,VEDA PORTA 90CM SOFT,,0,,Própria,,,,,0,"	",0,,,28.057.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,1132,0,0,0,Eletroeletrônicos (Tray),
8315558740,1447,Prego - Pacote com 50 Gramas 10x10,UN,73170090,0,350,0,,Ativo,"0,00",147,"	82228",BARTOFIL DISTRIBUIDORA SA,,0,100,0,0,7.89721E+12,7.89721E+12,0,0,0,,PREGO GALV 10X10 50G C/ CABECA MILLA,,0,,Própria,,,,,0,"	",0,,,10.057.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,149,0,0,0,Ferragens (Tray),
